DESTINO,ORIGEN,UNIDAD MEDIDA,CANTIDAD,FOBDOL,FOBPES
HND,BOG,U,5,103,414562
HND,BOG,U,64,2880,11464330
HND,BOG,U,69,915,3658692
HND,BOG,U,224,3319,13401666
HND,BOG,U,146,2039,8116626
HND,BOG,U,12,204,825080
HND,BOG,U,20,4,16263
HND,BOG,KG,1,1,5855
HND,BOG,U,123,2,10002
HND,BOG,U,27,1,3293
HND,BOG,U,20,4,17076
HND,BOG,U,12,12,48789
HND,BOG,U,11,2,7603
HND,BOG,U,11,77,315109
HND,BOG,U,245,4219,17265540
HND,BOG,U,113,1130,4624333
HND,BOG,U,29,290,1186776
HND,BOG,2U,46,552,2258966
HND,BOG,U,18,5526,22748276
HND,BOG,M2,1838,4495,18327481
HND,BOG,KG,5,82,333127
HND,BOG,KG,109,856,3490493
HND,BOG,U,56,42851,171620866
HND,BOG,M2,138,252,1029024
HND,BOG,KG,47,5124,20834084
HND,BOG,KG,1,1300,5248347
HND,BOG,U,426,12490,49504989
HND,BOG,U,438,9732,39291386
HND,BOG,KG,2,36,147182
HND,BOG,U,2,1200,4937148
HND,BOG,U,2,1000,4114290
HND,BOG,U,5000,665,2643435
HND,BOG,KG,84,495,2003319
HND,BOG,KG,212,6298,25045144
HND,BOG,KG,547,12595,50066259
HND,BOG,U,1,125,508980
HND,BOG,U,10,5892,23830253
HND,BOG,U,5,114,469085
HND,BOG,U,586,13678,55755814
HND,BOG,U,3,68,281451
HND,BOG,2U,1360,29691,117510624
HND,BOG,2U,378,2079,8408536
HND,BOG,M3,49,40809,162846844
HND,BOG,2U,815,4483,18452615
HND,BOG,2U,478,2629,10613773
HKG,BOG,U,180,253,1025594
HKG,BOG,U,2,248,1001223
HKG,BOG,U,37,3088,12467166
HKG,BOG,U,7,847,3420307
HKG,BOG,U,4,1520,6136529
HKG,BOG,U,3,840,3391240
HKG,BOG,U,2,424,1711769
HKG,BOG,U,4,1232,4973818
HKG,BOG,U,4,848,3423537
HKG,BOG,U,3,492,1986297
HKG,BOG,U,2,392,1582578
HKG,BOG,U,22,1968,7945190
HKG,BOG,U,6360,5093,20585030
HKG,BOG,U,9,1316,5385506
HKG,BOG,U,17,3440,14075978
HKG,BOG,U,3,690,2823708
HKG,BOG,U,7,1130,4624333
HKG,BOG,U,4,392,1604193
HKG,BOG,U,5,450,1841549
HKG,BOG,C/T,72,703503,2896821338
HKG,BOG,M2,1486,12677,50392176
HKG,BOG,U,17549,34410,139040089
HKG,BOG,KG,1,160000,647121600
HKG,BOG,U,2,4,16178
HKG,BOG,U,36854,12584,50879984
HKG,BOG,M2,2624,15659,63846594
HKG,BOG,C/T,23,11336,45229672
HKG,BOG,C/T,778,893137,3558583841
HKG,BOG,U,12700,2556,10522004
HKG,BOG,M2,2509,10478,41806466
HKG,BOG,U,13425,12717,51852886
HKG,BOG,KG,576,1854,7370970
HKG,BOG,C/T,158,251847,1015907984
HKG,BOG,KG,1,130720,534949378
HKG,BOG,KG,1,122360,495204380
HKG,BOG,KG,0,24530,97551885
HKG,BOG,KG,0,57000,226679880
HKG,BOG,KG,0,8920,35473413
HKG,BOG,KG,0,24040,95603234
HKG,BOG,C/T,527,100000,397509000
HKG,BOG,C/T,29,262814,1081897484
HKG,BOG,KG,0,71889,286166386
HKG,BOG,KG,0,57905,238371144
HKG,BOG,KG,1,72050,291406946
HKG,BOG,KG,78,421,1669456
HKG,BOG,KG,40,360,1426885
HKG,BOG,KG,100,904,3583067
HKG,BOG,KG,293,2389,9501067
HKG,BOG,U,5140,1132,4606485
HKG,BOG,U,310,3050,12071199
HKG,BOG,KG,236,28272,114948015
HKG,BOG,KG,84,11905,48149285
HUN,BOG,U,194,232,941955
HUN,BOG,U,1200,564,2235453
HUN,BOG,U,12640,3534,14008842
HUN,BOG,U,3040,1163,4692151
HUN,BOG,U,2250,405,1651363
HUN,BOG,U,20700,3726,15192541
HUN,BOG,U,7570,2639,10797613
HUN,BOG,U,11200,1904,7741264
HUN,BOG,U,24950,4132,16666334
HUN,BOG,U,120,324,1317316
HUN,BOG,U,128,410,1665348
HUN,BOG,U,488,1293,5256253
HUN,BOG,U,500,5,19884
HUN,BOG,KG,78,6917,28202837
HUN,BOG,U,4000,1352,5567144
HUN,BOG,U,4800,912,3755352
HUN,BOG,U,14750,2803,11539882
HUN,BOG,U,2400,768,3162401
HUN,BOG,U,3250,1120,4432702
HUN,BOG,U,34650,5891,23425576
HUN,BOG,U,61200,10566,42426802
HUN,BOG,U,11250,1800,7155162
HUN,BOG,U,28400,3834,15689993
HUN,BOG,U,12300,3380,13742086
HUN,BOG,U,10150,1517,6166665
HUN,BOG,U,54600,8104,32947211
HUN,BOG,U,25938,7802,30999162
HUN,BOG,U,4200,714,2939245
HUN,BOG,U,24500,4059,16436393
HUN,BOG,U,54000,7020,28115521
HUN,BOG,U,10600,4590,18245663
HUN,BOG,U,39200,7056,28048235
HUN,BOG,U,10800,3445,14006809
HUN,BOG,U,65950,10451,42209703
HUN,BOG,U,257590,42274,170210309
HUN,BOG,U,8100,1102,4458296
HUN,BOG,U,900,135,546360
HUN,BOG,U,23850,3578,14478536
IND,BOG,U,5750,4955,19639489
IND,BOG,U,2100,735,2967335
IND,BOG,U,1500,963,3866270
IND,BOG,U,2775,1301,5179847
IND,BOG,U,168,2,6875
IND,BOG,U,35,33124,133727882
IND,BOG,M2,1346,11505,47361491
IND,BOG,U,2,1442,5938016
IND,BOG,U,1,472,1944265
IND,BOG,U,3,8211,33338744
IND,BOG,U,1,1646,6683494
IND,BOG,KG,12,530,2151314
IND,BOG,KG,6,472,1913375
IND,BOG,U,6,1063,4312771
IND,BOG,U,1,1210,4910358
IDN,BOG,U,720,512,2077153
IDN,BOG,U,3600,1862,7547537
IDN,BOG,U,20,638,2574597
IDN,BOG,U,40,5329,21515720
IDN,BOG,U,30,2421,9773633
IDN,BOG,U,8800,1753,7217206
IDN,BOG,U,7074,15802,63677654
IDN,BOG,U,1,1261,4989284
IDN,BOG,U,2820,378,1535503
IDN,BOG,U,120,211,858695
IDN,BOG,U,2150,2140,8811899
IRQ,BOG,U,2,91054,360369761
IRL,BOG,U,1155,1090,4314959
IRL,BOG,U,5920,1715,6817279
IRL,BOG,U,14700,2646,10522719
IRL,BOG,U,1000,350,1391894
IRL,BOG,U,1080,194,773098
IRL,BOG,U,3097,681,2709580
IRL,BOG,U,856,154,612752
IRL,BOG,U,2800,560,2227030
IRL,BOG,U,600,33639,136769110
IRL,BOG,U,2800,364,1473148
IRL,BOG,U,9000,2057,8283144
IRL,BOG,U,1300,174,689678
IRL,BOG,KG,50,437,1798950
IRL,BOG,U,650,845,3478519
IRL,BOG,U,1104,1943,7998699
IRL,BOG,U,450,144,572665
IRL,BOG,U,1200,204,811275
IRL,BOG,U,800,120,477221
IRL,BOG,U,800,144,572665
IRL,BOG,U,600,172,684016
IRL,BOG,U,120,86,343599
IRL,BOG,U,200,50,198842
IRL,BOG,U,480,86,343599
IRL,BOG,U,350,104,411603
IRL,BOG,KG,11,38,152711
IRL,BOG,KG,724,2544,10261934
IRL,BOG,KG,4,24,98215
IRL,BOG,KG,10,112,451973
ISR,BOG,U,510,331,1351264
ISR,BOG,M2,1548,46940,189847398
ISR,BOG,U,1,50,200253
ISR,BOG,U,105,530257,2182852516
ISR,BOG,U,282200,122661,504946075
ISR,BOG,U,326620,97535,401511606
ISR,BOG,U,700,235,930076
ISR,BOG,U,84,79396,326840039
ISR,BOG,C/T,2384,2306234,9333582684
ISR,BOG,U,7240,1130,4556614
ISR,BOG,U,59100,9270,37394613
ISR,BOG,U,5440,1638,6537036
ISR,BOG,U,27320,4122,16731365
ISR,BOG,U,287500,44832,181993119
ISR,BOG,U,127880,19697,78070042
ISR,BOG,U,1620,356,1437657
ITA,BOG,U,16620,8282,33636744
ITA,BOG,U,66240,34058,137748488
ITA,BOG,U,5990,3571,14515365
ITA,BOG,U,19138,11089,44767996
ITA,BOG,U,1830,1076,4365267
ITA,BOG,U,3720,2310,9265576
ITA,BOG,U,19940,10787,43394308
ITA,BOG,U,35,0,1441
ITA,BOG,U,2560,1376,5631046
ITA,BOG,U,27,4428,18228261
ITA,BOG,U,96,22849,94059142
ITA,BOG,U,15,9480,39025273
ITA,BOG,U,22,8800,36225992
ITA,BOG,U,55,4620,19018646
ITA,BOG,U,4200,2188,8728283
ITA,BOG,U,5400,2456,9737957
ITA,BOG,U,14565,7174,29178182
ITA,BOG,U,24,3120,12626983
ITA,BOG,U,140,25596,103587804
ITA,BOG,U,23,2530,10239188
ITA,BOG,U,20700,2360,9544963
ITA,BOG,U,20700,385,1557096
ITA,BOG,U,32000,32,126649
ITA,BOG,U,180,9,35620
ITA,BOG,KG,7,4,16227
ITA,BOG,U,444,46062,186298462
ITA,BOG,U,102,12224,49441910
ITA,BOG,U,120,180,730827
ITA,BOG,U,3056,2979,12094781
ITA,BOG,KG,0,18,74099
ITA,BOG,U,26582,1584,6521090
ITA,BOG,U,4800,144,592789
ITA,BOG,KG,23,316,1302077
ITA,BOG,U,1,50,205715
ITA,BOG,U,1,4206,17064463
ITA,BOG,U,25100,9742,39298580
ITA,BOG,U,14780,2004,8143917
ITA,BOG,U,11200,1916,7779913
ITA,BOG,U,570,6,22668
ITA,BOG,U,70,1,2784
ITA,BOG,U,4350,653,2686075
ITA,BOG,U,16890,2968,11761593
ITA,BOG,U,48,0,1976
ITA,BOG,U,7300,2733,11022440
ITA,BOG,U,149500,29420,121110078
ITA,BOG,U,14550,5730,23592419
ITA,BOG,U,2800,532,2190622
ITA,BOG,U,6400,1280,5204211
ITA,BOG,U,13500,2565,10458634
ITA,BOG,U,104,3371,13880965
ITA,BOG,U,207700,36521,145174262
ITA,BOG,C/T,30,1500,5984835
ITA,BOG,KG,1,1500,5984835
ITA,BOG,U,35400,6954,28354518
ITA,BOG,U,34,138,563706
ITA,BOG,U,13500,3429,13981542
ITA,BOG,U,162965,30183,123197372
ITA,BOG,U,55724,16114,64344682
ITA,BOG,M2,22,725,2986257
ITA,BOG,U,32075,13131,52264430
ITA,BOG,U,5040,1656,6563672
ITA,BOG,U,2550,789,3185343
ITA,BOG,U,16800,2688,10685042
ITA,BOG,U,1800,432,1742615
ITA,BOG,U,81550,14385,58074978
ITA,BOG,U,270,4991,20197264
ITA,BOG,U,87,21450,86599502
ITA,BOG,U,1,1492,6022276
ITA,BOG,U,58250,11558,47577489
ITA,BOG,U,48900,3732,14833843
ITA,BOG,U,2000,340,1382369
ITA,BOG,U,271020,46603,189476385
ITA,BOG,KG,864,5323,21742121
ITA,BOG,U,1,5786,23174959
ITA,BOG,U,21200,5088,20746015
ITA,BOG,U,122750,18958,75139378
ITA,BOG,U,21900,2998,12098224
ITA,BOG,U,1250,520,2061056
ITA,BOG,U,31780,7538,30074195
ITA,BOG,U,320,3,13173
ITA,BOG,U,3000,759,3071756
ITA,BOG,U,8175,1962,7977080
ITA,BOG,U,61600,8624,34902277
ITA,BOG,U,45600,8178,33642274
ITA,BOG,U,11875,3918,15804546
ITA,BOG,U,134240,30592,122057119
ITA,BOG,U,10250,1343,5434257
ITA,BOG,U,300,69,279251
ITA,BOG,U,24960,3420,13662711
ITA,BOG,U,68660,9225,37024497
ITA,BOG,U,217820,65071,259624536
ITA,BOG,U,9920,1593,6313174
ITA,BOG,U,233440,71114,282706341
ITA,BOG,U,22800,4377,17397776
ITA,BOG,U,9900,1937,7698954
ITA,BOG,U,450,5,18200
ITA,BOG,U,1120,131,525590
ITA,BOG,U,4825,1206,4897556
ITA,BOG,U,14525,6266,25114068
ITA,BOG,U,13300,3192,13015188
ITA,BOG,U,1350,567,2311908
ITA,BOG,U,33200,5224,21300547
ITA,BOG,U,21925,7916,31767873
ITA,BOG,KG,105,313,1271842
ITA,BOG,KG,180,1017,4129173
ITA,BOG,KG,225,1215,4933082
ITA,BOG,KG,58,216,877804
ITA,BOG,KG,150,561,2277744
ITA,BOG,U,15,2,5985
ITA,BOG,U,36,55,226556
ITA,BOG,KG,24,330,1356868
ITA,BOG,U,4,760,3075122
ITA,BOG,U,2,570,2265801
ITA,BOG,U,3,564,2243143
JAM,BOG,U,875,513,2081616
JAM,BOG,KG,40,560,2271886
JAM,BOG,U,1560,754,2999833
JAM,BOG,U,360,234,931477
JAM,BOG,U,84,6216,25141483
JAM,BOG,U,24,933,3773042
JAM,BOG,2U,144,4879,19732032
JAM,BOG,M2,27,64,259066
JAM,BOG,M2,668,2083,8408457
JAM,BOG,M2,89,286,1153990
JAM,BOG,M2,294,1022,4126977
JAM,BOG,U,100,2080,8279794
JAM,BOG,U,10,850,3457548
JAM,BOG,KG,38,10296,41803304
JAM,BOG,U,1200,109,443368
JAM,BOG,U,2400,293,1188812
JAM,BOG,U,3200,634,2572511
JAM,BOG,U,768,861,3495505
JAM,BOG,U,360,75,304024
JAM,BOG,U,360,130,514352
JAM,BOG,U,30,38,151385
JAM,BOG,KG,30,218,860815
JAM,BOG,U,8,693,2802037
JAM,BOG,U,216,7532,30463007
JAM,BOG,U,63,1231,4978145
JAM,BOG,U,12,234,947386
JAM,BOG,U,1,1,3640
JAM,BOG,U,2000,244,984255
JAM,BOG,U,10800,1336,5449279
JAM,BOG,U,5000,1112,4516430
JAM,BOG,U,588,630,2590974
JAM,BOG,U,720,196,805743
JAM,BOG,U,3660,997,3996675
JAM,BOG,U,6650,1631,6538319
JAM,BOG,U,12948,2918,11669187
JAM,BOG,U,102328,25501,102945956
JAM,BOG,U,6800,2042,8243942
JAM,BOG,U,72,396,1610053
JAM,BOG,U,1260,315,1252705
JAM,BOG,U,840,120,480423
JAM,BOG,U,600,246,978303
JAM,BOG,U,29850,4486,18000092
JAM,BOG,U,1020,406,1640195
JAM,BOG,U,475,236,956608
JAM,BOG,KG,115,1001,3959749
JAM,BOG,M3,2,1517,6122600
JAM,BOG,U,156,9944,40218607
JAM,BOG,U,24,840,3397388
JPN,BOG,U,468,2768,11195608
JPN,BOG,U,30,285,1152685
JPN,BOG,U,11360,1931,7705276
JPN,BOG,U,4200,930,3710598
JPN,BOG,U,40,1,3262
JPN,BOG,U,100,2,8155
JPN,BOG,U,1500,825,3363888
JPN,BOG,U,14175,7244,29304680
JPN,BOG,U,300,66,263333
JPN,BOG,KG,1200,50486,200687984
JPN,BOG,KG,7,51,205160
JPN,BOG,U,35610,24705,100549827
JPN,BOG,U,40,4,16369
JPN,BOG,U,47505,27674,110032224
JPN,BOG,U,60,1,2445
JPN,BOG,U,22400,2584,10559666
JPN,BOG,KG,1360,9588,37947099
JPN,BOG,U,90,180,730249
JPN,BOG,U,23615,12870,52026777
JPN,BOG,U,2500,410,1671750
JPN,BOG,KG,10,9,36422
JPN,BOG,L,11,2,9003
JPN,BOG,U,24800,10109,40813165
JPN,BOG,U,45850,8253,33053760
JPN,BOG,U,170900,31527,127065406
JPN,BOG,U,40960,6288,24922928
JPN,BOG,KG,380,2916,11855844
JPN,BOG,U,213284,42260,169077296
JPN,BOG,U,151800,28965,117350543
JPN,BOG,U,107750,18826,76239523
JPN,BOG,U,96950,17517,70320432
JPN,BOG,U,32280,5516,21937840
JPN,BOG,U,4375,789,3137340
JPN,BOG,U,82775,14643,58847518
JPN,BOG,U,1118378,202183,811202849
JPN,BOG,U,151300,26060,105996377
JPN,BOG,U,12084,4741,19503956
JPN,BOG,U,102995,17589,70191937
JPN,BOG,U,332240,57578,229617563
JPN,BOG,U,13000,3450,14027789
JPN,BOG,U,53800,7743,30879702
JPN,BOG,U,350,35,144081
JPN,BOG,U,610,61,251112
JPN,BOG,KG,26,12,48789
JPN,BOG,U,2,2900,11527761
JPN,BOG,U,1,23517,93076064
JPN,BOG,U,160,64,258380
JPN,BOG,U,189700,33811,135415084
JPN,BOG,U,468650,80092,322638286
JPN,BOG,U,12730,1400,5693326
JPN,BOG,KG,667,5324,21647282
JPN,BOG,U,1034061,187902,758968710
JPN,BOG,U,1051360,186298,753854880
JPN,BOG,U,22200,8436,33548622
JPN,BOG,U,115210,20920,83822286
JPN,BOG,U,297705,49651,198812246
JPN,BOG,U,27840,4775,19482492
JPN,BOG,U,960,315,1269696
JPN,BOG,KG,546,20060,80037353
JPN,BOG,U,2,400,1590036
JPN,BOG,U,100,17,66558
JPN,BOG,U,1000,300,1223232
JPN,BOG,U,159550,27152,108234685
JPN,BOG,U,1112260,189980,764827714
JPN,BOG,U,3700,600,2385611
JPN,BOG,U,109600,18632,76721173
JPN,BOG,U,110880,44433,178437770
JPN,BOG,U,1842104,358338,1423318422
JPN,BOG,U,1424530,266217,1093026347
JPN,BOG,U,21280,11138,45075092
JPN,BOG,U,1892,1331,5292435
JPN,BOG,KG,1,92960,380422997
JPN,BOG,U,11200,392,1613703
JPN,BOG,U,12000,660,2716949
JPN,BOG,U,6320,1397,5660448
JPN,BOG,U,98855,17414,69515811
JPN,BOG,U,136510,23137,92060096
JPN,BOG,U,20,52,211421
JPN,BOG,U,32228,50884,206870062
JPN,BOG,U,9441,20425,83042948
JPN,BOG,C/T,72,54244,216426715
JPN,BOG,U,50,100,397509
JPN,BOG,U,14099,7320,29231596
JPN,BOG,U,5,300,1209882
JPN,BOG,U,1022,180,729278
JPN,BOG,U,6150,1046,4220882
JPN,BOG,U,11400,1938,7824074
JPN,BOG,U,95200,15174,61519743
JPN,BOG,U,57300,9122,36993054
JPN,BOG,KG,626,17825,73378217
JPN,BOG,U,29440,8303,33519981
JPN,BOG,U,20720,4360,17602148
JPN,BOG,U,25900,6967,28129081
JPN,BOG,U,341750,51632,206445797
JPN,BOG,U,466850,69728,279799743
JPN,BOG,U,80,22,87150
JPN,BOG,U,14,21,85788
JPN,BOG,U,100,26,102129
JPN,BOG,U,177850,34236,137847807
JPN,BOG,U,112724,23215,93353104
JPN,BOG,U,19920,3700,14937199
JPN,BOG,U,2480,754,3042426
JPN,BOG,U,8800,1232,4998150
JPN,BOG,U,5400,1512,6134093
JPN,BOG,U,21520,8558,34503885
JPN,BOG,U,138809,22383,89101088
JPN,BOG,U,720,288,1162711
JPN,BOG,KG,150,2448,9688621
JPN,BOG,U,27150,3538,14163925
JPN,BOG,U,2688,4086,16588798
JPN,BOG,U,1260,3654,14835788
JPN,BOG,U,400,100,406015
JPN,BOG,U,129963,22697,91419409
JPN,BOG,U,205907,43291,174839720
JPN,BOG,U,24360,4226,17062376
JPN,BOG,U,15856,5558,22486276
JPN,BOG,U,66360,9954,40430807
JPN,BOG,U,24,67,270893
JPN,BOG,U,29045,8499,34247301
JPN,BOG,U,125750,21937,87283239
JPN,BOG,U,46212,8726,35919564
JPN,BOG,KG,2713,14400,59278896
JPN,BOG,KG,3,17,69943
JPN,BOG,U,87200,14418,58935998
JPN,BOG,U,70940,10384,42536917
JPN,BOG,KG,4,11,45474
JPN,BOG,U,769350,132153,530714584
JPN,BOG,U,2133340,353790,1417057601
JPN,BOG,U,1200,192,763553
JPN,BOG,U,190920,28207,116114966
JPN,BOG,U,24050,3428,13636367
JPN,BOG,U,136250,18826,75586430
JPN,BOG,U,2400,600,2436090
JPN,BOG,U,10052,15279,62035194
JPN,BOG,U,5534,16049,65159723
JPN,BOG,U,6900,1035,4202255
JPN,BOG,U,16,64,261798
JPN,BOG,U,2527420,458981,1843124106
JPN,BOG,U,2309655,405777,1626625656
JPN,BOG,U,3560,766,3051523
JPN,BOG,U,65200,12425,49560351
JPN,BOG,U,1521,3292,13183576
JPN,BOG,U,12860,4957,19662752
JPN,BOG,U,87400,14532,57847096
JPN,BOG,KG,897,4320,17783669
JPN,BOG,U,1390,14,54457
JPN,BOG,U,300,3,11925
JPN,BOG,U,600,3,13135
JPN,BOG,U,4965,3187,12956738
JPN,BOG,U,115,120,487336
JPN,BOG,U,46470,8601,34996971
JPN,BOG,U,22640,7000,28094499
JPN,BOG,KG,960,16800,69120072
JPN,BOG,U,450,450,1816736
JPN,BOG,KG,1,2,8089
KAZ,BOG,U,20214,14423,58897150
KAZ,BOG,U,1560,250,1021446
KAZ,BOG,U,35956,25050,101287837
KAZ,BOG,U,320,288,1185578
KAZ,BOG,U,5200,884,3617620
KAZ,BOG,U,400,60,245540
KAZ,BOG,U,3360,1109,4537576
KAZ,BOG,U,10415,6574,26901872
KAZ,BOG,U,400,107,437879
KAZ,BOG,U,35,0,1391
KAZ,BOG,U,350,360,1452986
KAZ,BOG,U,24384,19054,77457203
KAZ,BOG,U,14475,12265,49776448
KAZ,BOG,U,95,21,82603
KAZ,BOG,U,15374,12126,49356744
KAZ,BOG,U,72421,55251,224229063
KAZ,BOG,U,165,2,6568
KAZ,BOG,U,17546,15189,61998504
KAZ,BOG,U,14220,10484,42216679
KAZ,BOG,U,31081,26871,110324353
KAZ,BOG,U,23725,16103,65520994
KAZ,BOG,U,490,617,2526605
KAZ,BOG,KG,840,21852,89956466
KAZ,BOG,U,3500,525,2148473
KAZ,BOG,U,700,105,429695
KAZ,BOG,KG,4,32,130955
KAZ,BOG,U,33250,13860,54936071
KAZ,BOG,U,2800,448,1794267
KAZ,BOG,U,40950,6946,27817144
KAZ,BOG,U,13760,4821,19107578
KAZ,BOG,U,3200,838,3407132
KAZ,BOG,U,3550,568,2248013
KAZ,BOG,KG,18,343,1357119
KAZ,BOG,U,36975,12324,50434898
KAZ,BOG,U,12300,2276,9278215
KAZ,BOG,U,113300,20648,84394080
KAZ,BOG,U,980,913,3759469
KAZ,BOG,U,105610,39254,160622090
KAZ,BOG,U,44500,7725,30736498
KAZ,BOG,U,854214,156431,622999379
KAZ,BOG,U,64472,31922,129180379
KAZ,BOG,U,306,261,1053707
KAZ,BOG,U,32440,22785,91986089
KAZ,BOG,KG,32,196,802097
KAZ,BOG,U,400,4,16466
KAZ,BOG,U,813,122,495823
KAZ,BOG,KG,20,449,1826719
KAZ,BOG,U,1600,296,1206922
KAZ,BOG,U,245,589,2394750
KAZ,BOG,U,5226,10026,40748763
KAZ,BOG,U,667,3284,13350631
KAZ,BOG,KG,176,1627,6658221
KAZ,BOG,U,14480,2574,10429652
KAZ,BOG,U,58600,9778,39497555
KAZ,BOG,U,580,136,549058
KAZ,BOG,U,50585,14151,56567446
KAZ,BOG,U,24950,4412,17597200
KAZ,BOG,U,159200,29419,117649019
KAZ,BOG,U,20,40,162632
KAZ,BOG,U,47978,17373,70180012
KAZ,BOG,U,2800,1747,7148687
KAZ,BOG,U,2271,2064,8300850
KAZ,BOG,KG,136,1128,4616353
KAZ,BOG,U,1,6413,25889975
KAZ,BOG,U,850,9,34991
KAZ,BOG,U,300,3,12353
KAZ,BOG,U,9525,2557,10133858
KAZ,BOG,U,5720,1355,5371430
KAZ,BOG,U,108950,51356,211469156
KAZ,BOG,U,2800,484,1992972
KAZ,BOG,U,1760,1700,6998048
KAZ,BOG,U,31150,11430,45236797
KAZ,BOG,U,6200,1147,4676824
KAZ,BOG,U,10500,1927,7855188
KAZ,BOG,U,62260,16826,66595021
KAZ,BOG,U,390,407,1675002
KAZ,BOG,U,34575,10421,42647030
KAZ,BOG,U,8050,1401,5689767
KAZ,BOG,U,145200,25003,101146060
KAZ,BOG,U,137818,38050,153353472
KAZ,BOG,U,1923,1946,7915561
KAZ,BOG,U,975,7,27910
KAZ,BOG,U,12825,4233,17323856
KAZ,BOG,U,4750,2086,8587207
KAZ,BOG,U,9950,3707,15170267
KAZ,BOG,U,12900,2291,9328306
KAZ,BOG,U,45550,8110,33021720
KAZ,BOG,U,30,18,72848
KAZ,BOG,U,68830,24096,98608702
KAZ,BOG,U,850,136,540850
KAZ,BOG,U,191100,23347,94423151
KAZ,BOG,U,105330,29206,117855698
KAZ,BOG,U,575,520,2125962
KAZ,BOG,U,100,93,380587
KAZ,BOG,U,16100,6454,26367465
KAZ,BOG,U,3500,648,2640142
KAZ,BOG,U,27700,4930,20099740
KAZ,BOG,U,840,606,2495332
KAZ,BOG,U,38950,10914,44663731
KAZ,BOG,U,800,144,585474
KAZ,BOG,U,63900,10503,42648714
KAZ,BOG,U,358,1223,4973681
KAZ,BOG,U,66928,39506,159713287
KAZ,BOG,U,18,0,727
KAZ,BOG,U,164,502,2041433
KAZ,BOG,U,9350,1430,5771163
KAZ,BOG,U,16300,2175,8780888
KAZ,BOG,U,16620,2151,8608273
KAZ,BOG,U,156490,21413,84802233
KAZ,BOG,U,200,51,206403
KAZ,BOG,U,10,13,51601
KAZ,BOG,U,3500,970,3923673
KAZ,BOG,U,7100,1110,4480302
KAZ,BOG,U,182750,28770,115897890
KAZ,BOG,U,28,64,258368
KAZ,BOG,U,23300,6084,24681003
KAZ,BOG,U,28250,4256,17265769
KAZ,BOG,U,482465,71033,288013157
KAZ,BOG,U,52750,14024,56003666
KAZ,BOG,U,259,500,1981270
KAZ,BOG,U,1273,4723,18719267
KAZ,BOG,U,5680,852,3376962
KAZ,BOG,U,90,51,208345
KAZ,BOG,U,364,89,358503
KAZ,BOG,KG,5,29,116961
KAZ,BOG,U,200,0,81
KAZ,BOG,U,2400,408,1663596
KAZ,BOG,U,150,75,298132
KAZ,BOG,U,69000,10773,42823645
KAZ,BOG,U,300,3,12197
KAZ,BOG,U,14600,2278,9219317
KAZ,BOG,U,22183,18452,75462164
KAZ,BOG,U,45400,7257,28847824
KAZ,BOG,U,11100,1660,6598848
KAZ,BOG,U,10940,1641,6504218
KAZ,BOG,U,3450,452,1829698
KAZ,BOG,U,100,20,82561
KAZ,BOG,U,480,125,507022
KAZ,BOG,U,120,29,115585
KAZ,BOG,U,2000,320,1295075
KAZ,BOG,U,28900,4632,18744392
KAZ,BOG,U,7250,3011,12145862
KAZ,BOG,U,22950,4986,20228309
KAZ,BOG,U,42250,6209,25190027
KAZ,BOG,U,541940,73732,299205723
KAZ,BOG,U,3360,1107,4417606
KAZ,BOG,U,100525,37663,149950950
KAZ,BOG,U,35308,7638,30338790
KAZ,BOG,U,700,105,416175
KAZ,BOG,U,280,99,400300
KAZ,BOG,KG,3,28,112307
KAZ,BOG,U,200,0,795
KAZ,BOG,U,800,130,524505
KAZ,BOG,U,15700,2011,8154177
KAZ,BOG,U,8200,1353,5475740
KAZ,BOG,U,206325,25764,104529060
KAZ,BOG,U,1300,332,1358287
KAZ,BOG,U,13194,2896,11818524
KAZ,BOG,U,24075,3749,14951474
KAZ,BOG,U,222830,35150,140372776
KAZ,BOG,U,173,488,1939287
KAZ,BOG,U,24700,7169,28774085
KAZ,BOG,U,47335,7459,29648623
KAZ,BOG,U,8932,5001,19836988
KAZ,BOG,U,4070,2216,8773179
KAZ,BOG,U,230,161,639022
KAZ,BOG,U,3730,1443,5731728
KAZ,BOG,KG,18,180,713982
KAZ,BOG,U,600,1,4155
KAZ,BOG,U,1400,182,748801
KAZ,BOG,U,5600,745,3064323
KAZ,BOG,U,52000,7332,29673411
KAZ,BOG,U,12888,13811,56518351
KAZ,BOG,U,30,20,77548
KEN,BOG,U,4836,3139,12844187
KEN,BOG,U,5000,600,2385054
KEN,BOG,U,15,9,35776
KGZ,BOG,U,1440,1512,6165089
KGZ,BOG,U,300,180,718180
KGZ,BOG,U,11605,9710,39589536
KGZ,BOG,U,875,575,2353294
KGZ,BOG,U,630,410,1675809
KGZ,BOG,U,740,792,3228517
KGZ,BOG,U,800,148,603461
KGZ,BOG,U,63,298,1209573
KGZ,BOG,U,857,2491,10128696
KGZ,BOG,U,325,1544,6277986
KGZ,BOG,U,1000,190,782365
KGZ,BOG,U,2770,2966,12211069
KGZ,BOG,U,2700,500,2036681
KGZ,BOG,U,2900,529,2154927
KGZ,BOG,U,2400,444,1810383
KGZ,BOG,U,8000,752,3073738
KGZ,BOG,U,1250,213,866456
KGZ,BOG,U,1150,382,1516894
KGZ,BOG,U,350,57,225388
KGZ,BOG,U,800,102,414424
KGZ,BOG,U,1400,227,901550
KGZ,BOG,U,19150,3064,12271504
