DESTINO,ORIGEN,UNIDAD MEDIDA,CANTIDAD,FOBDOL,FOBPES
ECU,BOG,U,250,6100,23315461
ECU,IPI,U,261,2913589,11472079682
ECU,IPI,KG,1884,15781,61954343
ECU,IPI,KG,60532,483013,1898098848
ECU,IPI,KG,3937,182675,716310392
ECU,IPI,KG,6517,185932,729126589
ECU,IPI,KG,446,13417,52898075
ECU,IPI,KG,30655,274506,1077679081
ECU,IPI,KG,2937,9543,37374814
ECU,IPI,KG,4538,19181,75240699
ECU,IPI,KG,3681,19527,76626589
ECU,IPI,KG,269,1021,3992760
ECU,IPI,KG,4,19,73403
ECU,IPI,KG,1302,128102,502646495
ECU,IPI,KG,11040,146491,575043772
ECU,IPI,KG,545,29145,114278182
ECU,IPI,KG,61,2267,8878081
ECU,IPI,KG,424,4135,16237280
ECU,IPI,KG,33694,147632,577145795
ECU,IPI,KG,7686,15388,60509911
ECU,IPI,KG,5614,69330,272268559
ECU,IPI,KG,37134,155844,613554563
ECU,IPI,KG,20,83,325020
ECU,IPI,KG,146,319,1277891
ECU,IPI,KG,223,2003,7788947
ECU,IPI,U,47995,4591,17932459
ECU,IPI,U,66306,4327,16854787
ECU,IPI,U,70000,510,1973433
ECU,IPI,U,128693,14913,58181684
ECU,IPI,KG,2,11,42169
ECU,IPI,KG,544,2810,10926809
ECU,IPI,U,3200,527,2038783
ECU,IPI,KG,405,4515,17827483
ECU,IPI,KG,440,10356,40656250
ECU,IPI,KG,233,3032,11905262
ECU,IPI,KG,10227,22911,90948280
ECU,IPI,KG,54,899,3482253
ECU,IPI,KG,7,200,796925
ECU,IPI,L,21024,25194,96291810
ECU,IPI,L,25776,27366,110699549
ECU,IPI,KG,123400,16368,65447612
ECU,IPI,M3,3,11100,43651988
ECU,IPI,KG,449,2528,9787955
ECU,IPI,KG,3522,10391,40226805
ECU,IPI,KG,313,2761,11045391
ECU,IPI,KG,2,12,46070
ECU,IPI,KG,5,43,171676
ECU,IPI,KG,887,3708,14460733
ECU,IPI,KG,585,7666,29676755
ECU,IPI,KG,1,4,17560
ECU,IPI,KG,47,1475,5843930
ECU,IPI,KG,1,72,287874
ECU,IPI,KG,2266,133535,520424296
ECU,IPI,KG,128,7571,29732120
ECU,IPI,KG,886,55059,217050823
ECU,IPI,KG,11406,51941,203802070
ECU,IPI,KG,1962,48479,190153944
ECU,IPI,KG,2743,20790,81334826
ECU,IPI,KG,1023,6273,24633967
ECU,IPI,KG,24,174,673516
ECU,IPI,KG,19,875,3498161
ECU,IPI,KG,348,6509,25199268
ECU,IPI,KG,30,2042,7903720
ECU,IPI,KG,67,2443,9552187
ECU,IPI,KG,9,393,1560852
ECU,IPI,KG,1003,16515,64701879
ECU,IPI,KG,202,4140,16191192
ECU,IPI,KG,45,839,3278075
ECU,IPI,U,39480,11789,45948103
ECU,IPI,U,38000,12722,49390557
ECU,IPI,U,4964,1077,4216414
ECU,IPI,KG,30,141,546649
ECU,IPI,KG,358,3991,15517695
ECU,IPI,U,153369,102199,397729242
ECU,IPI,U,417,426,1653083
ECU,IPI,U,259,186,743463
ECU,IPI,KG,58,3789,14667182
ECU,IPI,U,51000,11329,43861477
ECU,IPI,U,1179,2286,8884898
ECU,IPI,U,199621,35576,138041493
ECU,IPI,U,579,745,2906734
ECU,IPI,L,9768,10370,40711648
ECU,IPI,U,8833,346538,1376646165
EGY,BOG,U,10,205,818284
EGY,BOG,U,1470,60858,242367065
EGY,BOG,U,1,12499,49976177
EGY,BOG,KG,167,954,3667949
SLV,BOG,KG,1361,2627,10311977
SLV,BOG,U,80000,4000,15999640
SLV,BOG,KG,13,1177,4707329
SLV,BOG,U,230000,10745,42972036
SLV,BOG,U,20000,3305,13295180
SLV,BOG,U,281000,12281,49152843
SLV,BOG,U,265000,8068,32286235
SLV,BOG,KG,2686,68522,270023965
SLV,BOG,KG,80,6912,27575770
SLV,BOG,KG,455,107360,430991760
SLV,BOG,KG,39,9508,38253485
SLV,BOG,KG,114,6831,26815522
SLV,BOG,KG,1191,145883,578509810
SLV,BOG,KG,560,8179,32022853
SLV,BOG,KG,170,11320,45542737
SLV,BOG,KG,113,8686,34032898
SLV,BOG,KG,444,27089,108540036
SLV,BOG,KG,5496,225973,894697933
SLV,BOG,KG,769,29783,117375884
SLV,BOG,KG,390,6153,24347527
SLV,BOG,KG,10,775,3092453
SLV,BOG,U,383000,46364,183838521
SLV,BOG,U,19300,2574,9896541
SLV,BOG,U,215,1374,5436430
SLV,BOG,U,60,147,581644
SLV,BOG,U,30,247,978032
SLV,BOG,U,219,2213,8757893
SLV,BOG,U,15,218,861782
SLV,BOG,KG,0,44,170771
SLV,BOG,U,120,2977,11686232
SLV,BOG,U,30,1209,4745078
SLV,BOG,U,350,4883,18902355
SLV,BOG,U,210,18820,72861463
SLV,BOG,U,50,272,1067809
SLV,BOG,U,1,5445,22026223
SLV,BOG,U,2,932,3768365
SLV,BOG,U,151750,19162,76326236
SLV,BOG,KG,2051,49393,195218692
SLV,BOG,KG,412,34763,136237521
SLV,BOG,KG,298,34968,138552946
SLV,BOG,KG,646,97189,384453702
SLV,BOG,KG,37,2109,8343900
SLV,BOG,KG,355,19606,77533269
SLV,BOG,KG,115,6048,23808617
SLV,BOG,KG,18,23760,95004598
SLV,BOG,KG,265,12229,48199033
SLV,BOG,KG,2348,162709,637772181
SLV,BOG,KG,207,5921,23676937
SLV,BOG,M2,1152,1728,6907626
SLV,BOG,KG,280,7862,31367438
SLV,BOG,KG,18,2873,11461179
SLV,BOG,KG,347,4359,17361356
SLV,BOG,KG,564,73847,294617097
SLV,BOG,M2,625,2129,8481520
SLV,BOG,KG,34,431,1715344
SLV,BOG,KG,893,21990,84731729
SLV,BOG,KG,2153,127940,500319138
SLV,BOG,KG,358,102746,402293792
SLV,BOG,KG,273,70073,274365143
SLV,BOG,KG,92,8250,31531913
SLV,BOG,KG,3306,159214,612716867
SLV,BOG,M2,4,8,30415
SLV,BOG,M2,4,8,30415
SLV,BOG,U,2,5407,21627273
SLV,BOG,KG,27,1639,6419113
SLV,BOG,KG,214,28100,110023583
SLV,BOG,KG,259,10492,40860089
SLV,BOG,KG,262,13742,52521082
SLV,BOG,KG,22,5607,21428706
SLV,BOG,KG,470,28990,113444541
SLV,BOG,KG,3879,304127,1184733422
SLV,BOG,M2,576,1571,6319497
SLV,BOG,U,38,1102,4332574
SLV,BOG,U,21,77,304225
SLV,BOG,U,139,2193,8622282
SLV,BOG,U,35,680,2674515
SLV,BOG,U,58,855,3362836
SLV,BOG,U,144,2421,9521666
SLV,BOG,U,5,13,52461
SLV,BOG,U,124,287,1129872
SLV,BOG,U,110,710,2791864
SLV,BOG,U,161,2946,11583522
SLV,BOG,M2,69,151,606740
SLV,BOG,M2,61,157,631926
SLV,BOG,M2,17,39,157106
SLV,BOG,M2,319,764,3072888
SLV,BOG,M2,20,42,168009
SLV,BOG,M2,1453,3866,15552965
SLV,BOG,KG,6,100,403890
SLV,BOG,KG,171,2157,8678627
SLV,BOG,KG,39,290,1165685
SLV,BOG,KG,49,360,1448356
SLV,BOG,KG,19,216,862981
SLV,BOG,KG,185,1012,4045909
SLV,BOG,U,100,13,51881
SLV,BOG,U,7,8,31568
SLV,BOG,U,11,311,1240326
SLV,BOG,U,227,3399,13564522
SLV,BOG,U,10,148,590012
SLV,BOG,U,2,18,70000
SLV,BOG,U,25,184,734601
SLV,BOG,U,1,539,2108577
SLV,BOG,U,37600,11082,44320363
SLV,BOG,U,21600,554,2217044
SLV,BOG,U,21600,293,1171073
SLV,BOG,U,5224,36293,139538613
SLV,BOG,M2,137,250,988873
SLV,BOG,U,1172,1500,5807175
SLV,BOG,KG,0,3,12955
SLV,BOG,KG,450,4230,16562269
SLV,BOG,KG,0,163,652077
SLV,BOG,KG,0,1,4273
SLV,BOG,U,13649,8866,34322340
SLV,BOG,KG,3,33,131997
SLV,BOG,U,1027,4223,16946920
SLV,BOG,KG,3,68,272538
SLV,BOG,M2,71,487,1927061
SLV,BOG,M2,18,47,187511
SLV,BOG,M2,1143,3115,12326376
SLV,BOG,U,5,5,21592
SLV,BOG,KG,0,5,21367
SLV,BOG,KG,0,108,427330
SLV,BOG,U,2098,3046,12027253
SLV,BOG,U,12,13,51821
SLV,BOG,U,1,3260,13010269
SLV,BOG,U,352,6285,25140074
SLV,BOG,U,4,17628,69021200
SLV,BOG,M2,2925,7365,29142883
SLV,BOG,M2,952,1929,7632353
SLV,BOG,M2,384,916,3624946
SLV,BOG,KG,130,2215,8766162
SLV,BOG,KG,162,1225,4847822
SLV,BOG,KG,37,418,1652857
SLV,BOG,U,2,20,78971
SLV,BOG,U,1,24,95218
SLV,BOG,U,14,56,221292
SLV,BOG,U,14,1184,4683722
SLV,BOG,U,9,200,791334
SLV,BOG,U,5,32,126984
SLV,BOG,U,6,37,147910
SLV,BOG,U,2,41,160807
SLV,BOG,U,16,766,3028780
SLV,BOG,U,9,562,2223719
SLV,BOG,U,10,464,1834935
SLV,BOG,U,24,502,1983992
SLV,BOG,U,18,693,2743126
SLV,BOG,U,9,320,1264616
SLV,BOG,U,18,337,1332776
SLV,BOG,U,30,440,1741853
SLV,BOG,U,54,721,2853930
SLV,BOG,U,56,1030,4073370
SLV,BOG,U,10,80,318290
SLV,BOG,U,2,1,5815
SLV,BOG,U,18,249,983827
SLV,BOG,2U,1,24,95218
SLV,BOG,2U,2,33,129199
SLV,BOG,2U,28,735,2905713
SLV,BOG,U,2,7,29392
SLV,BOG,KG,2,45,177065
SLV,BOG,U,4390,21321,84187769
SLV,BOG,U,1,35,139997
SLV,BOG,U,103,20,80997
SLV,BOG,KG,41,655,2596129
SLV,BOG,KG,54,735,2938905
SLV,BOG,KG,6,30,120915
SLV,BOG,KG,11,112,449113
SLV,BOG,KG,156,2154,8613750
SLV,BOG,KG,101,770,3078853
SLV,BOG,KG,18,200,799702
SLV,BOG,KG,0,63,249146
SLV,BOG,KG,1,109,433131
SLV,BOG,KG,1,916,3705341
SLV,BOG,KG,0,220,877090
SLV,BOG,KG,14,180,720782
SLV,BOG,KG,0,376,1500571
SLV,BOG,KG,1,217,865223
SLV,BOG,KG,0,2,8771
SLV,BOG,U,400,1917,7665144
SLV,BOG,U,2100,126,498552
SLV,BOG,U,258006,2119964,8476496538
SLV,BOG,U,3,21,85583
SLV,BOG,U,1,57,224358
SLV,BOG,U,4,86,335474
SLV,BOG,U,50,183,724087
SLV,BOG,KG,2,6,23493
SLV,BOG,KG,1,124,485513
SLV,BOG,U,15095,4202,16184024
SLV,BOG,KG,1,1,3915
SLV,BOG,KG,16,70,278821
SLV,BOG,U,100,478,1911288
SLV,BOG,U,1,14,54994
SLV,BOG,U,1,394,1572367
SLV,BOG,U,11,1257,4931274
SLV,BOG,KG,13,12,46476
SLV,BOG,KG,0,340,1356899
SLV,BOG,KG,0,777,3076778
SLV,BOG,KG,0,5,18368
SLV,BOG,KG,2,1420,5643788
SLV,BOG,U,1,1548,6190493
SLV,BOG,U,1,4496,17909676
SLV,BOG,U,1,1000,3999430
SLV,BOG,U,1,2294,9043931
SLV,BOG,U,1,51,204023
SLV,BOG,U,125,86525,341647424
SLV,BOG,U,1,164,653996
SLV,BOG,U,1,1542,6204232
SLV,BOG,U,2,2,7831
SLV,BOG,U,1,1584,6247337
SLV,BOG,U,1,1936,7661593
SLV,BOG,U,2,2912,11482892
SLV,BOG,KG,10,235,939650
SLV,BOG,KG,4,94,375860
SLV,BOG,M3,0,243,971238
SLV,BOG,KG,1,174,702260
SLV,BOG,U,1,57,222788
SLV,BOG,KG,0,8,32890
SLV,BOG,U,15,5,19744
SLV,BOG,U,14,15,60007
SLV,BOG,KG,0,1861,7526172
SLV,BOG,KG,0,1104,4467136
SLV,BOG,U,3,842,3408057
SLV,BOG,KG,0,1602,6478743
SLV,BOG,U,2,2,8637
SLV,BOG,U,1,462,1849151
SLV,BOG,KG,155,1833,7227574
SLV,BOG,KG,1,1,3999
SLV,BOG,KG,8094,80276,320968080
SLV,BOG,KG,295,11347,45391966
SLV,BOG,KG,88,2854,11417615
SLV,BOG,KG,91,2821,11272797
SLV,BOG,KG,747,11806,47230172
SLV,BOG,KG,7,138,553394
SLV,BOG,KG,10,60,240650
SLV,BOG,KG,111,1736,6918970
SLV,BOG,KG,71,2991,11945407
SLV,BOG,KG,9,274,1091974
SLV,BOG,KG,419,7750,30954069
SLV,BOG,KG,52,115,458200
SLV,BOG,KG,240,2426,9683825
SLV,BOG,KG,79,331,1320399
SLV,BOG,U,306,70,278223
SLV,BOG,KG,56,21000,83646150
SLV,BOG,KG,22,2046,8149525
SLV,BOG,KG,21,803,3248959
SLV,BOG,KG,11,293,1184885
SLV,BOG,KG,28,265,1056196
SLV,BOG,KG,67,1980,7939266
SLV,BOG,KG,216,3029,12253174
SLV,BOG,KG,40,189,762686
SLV,BOG,KG,11,476,1923086
SLV,BOG,KG,48,5320,21266347
SLV,BOG,KG,3,69,279525
SLV,BOG,KG,360,5402,21747508
SLV,BOG,KG,387,1817,7348951
SLV,BOG,U,170,999,3996431
SLV,BOG,U,390,2213,8831845
SLV,BOG,KG,27,232,907244
SLV,BOG,U,21,21,85604
SLV,BOG,U,2,3765,14475710
SLV,BOG,U,6,4174,16159432
SLV,BOG,U,246,7691,30112358
SLV,BOG,KG,9,100,404562
SLV,BOG,KG,20,540,2184217
SLV,BOG,U,250,965,3858562
SLV,BOG,U,400,1158,4628275
SLV,BOG,U,1,300,1161435
SLV,BOG,U,1,100,387145
SLV,BOG,KG,2,51,205251
SLV,BOG,KG,9,36,142420
SLV,BOG,KG,100,1077,4252578
SLV,BOG,KG,1,20,78909
SLV,BOG,U,210,621,2450780
SLV,BOG,U,102,4100,16124720
SLV,BOG,U,30,254,998091
SLV,BOG,U,354,4914,19323803
SLV,BOG,U,683,1721,6767437
SLV,BOG,U,80,244,963444
SLV,BOG,U,164,116,462574
SLV,BOG,KG,1355,13766,55057753
SLV,BOG,KG,47,1690,6757117
SLV,BOG,KG,3,99,395104
SLV,BOG,KG,9,256,1023134
SLV,BOG,KG,63,1431,5721185
SLV,BOG,U,352,2115,8350530
SLV,BOG,U,585,4282,16906859
SLV,BOG,U,335,1150,4540031
SLV,BOG,U,30,98,386167
SLV,BOG,U,2,10,39326
SLV,BOG,KG,18,184,729069
SLV,BOG,U,8600,5284,20904136
SLV,BOG,U,250,208,823060
SLV,BOG,U,100,33,131731
SLV,BOG,U,200,179,706560
SLV,BOG,M3,1091,845806,3328879553
SLV,BOG,KG,21,7955,31147246
SLV,BOG,KG,2035,23296,94237445
SLV,BOG,KG,1716,12090,48906710
ARE,BOG,U,5,195,771568
ARE,BOG,U,3,97,384993
ARE,BOG,U,5,40,156688
ARE,BOG,U,3,74,290822
ARE,BOG,U,1,7,26115
ARE,BOG,U,267,12929,51553408
ARE,BOG,U,6,179,708260
ARE,BOG,U,6,430,1702198
ARE,BOG,U,10,650,2571894
ARE,BOG,U,4,255,1008182
ARE,BOG,U,8,624,2469018
ARE,BOG,U,14,966,3822230
ARE,BOG,U,135,7482,29604083
ARE,BOG,U,19,1684,6663580
ARE,BOG,U,4,306,1210769
ARE,BOG,U,18196,11168,44252148
ARE,BOG,U,20,10,37834
ARE,BOG,U,45,4,14241
ARE,BOG,U,30,20,77671
ARE,BOG,U,17785,12157,48553080
ARE,BOG,KG,42,576,2303948
ARE,BOG,U,1310,822,3231464
ARE,BOG,U,17755,10506,41819606
ARE,BOG,U,1200,214,837902
ARE,BOG,U,600,150,587315
ARE,BOG,U,134995,90231,357267505
ARE,BOG,KG,893,7908,31620217
ARE,BOG,U,30,3,11846
ARE,BOG,U,796,531,2100098
ARE,BOG,U,52,2950,11550519
ARE,BOG,U,4,520,2036024
ARE,BOG,U,4,457,1789352
ARE,BOG,U,5,455,1781521
ARE,BOG,U,16,976,3821460
ARE,BOG,U,12,936,3664842
ARE,BOG,U,32,1824,7141744
ARE,BOG,U,180,2,7199
ARE,BOG,U,17432,10996,43557418
ARE,BOG,U,18835,14126,56054316
ARE,BOG,KG,150,601,2359388
ARE,BOG,KG,140,581,2280872
ARE,BOG,KG,10,35,138972
ARE,BOG,KG,75,233,912742
ARE,BOG,KG,228,1425,5594340
ARE,BOG,KG,106,2976,11684780
ARE,BOG,U,2,600,2413926
ARE,BOG,U,48580,8348,33584952
ARE,BOG,U,542105,99260,399344830
ARE,BOG,U,22720,4551,18308824
ARE,BOG,U,1920,1526,6125863
ARE,BOG,U,1300,394,1573776
ARE,BOG,U,26950,4755,18821799
ARE,BOG,U,262000,42091,166578123
ARE,BOG,U,2805,1380,5417563
ARE,BOG,U,12800,1808,7215511
ARE,BOG,U,130280,34900,139282510
ARE,BOG,U,75337,64299,256541073
ARE,BOG,U,13784,11435,45198704
ARE,BOG,KG,10,578352,2313079939
ARE,BOG,U,3,6570,25724375
ARE,BOG,KG,69,16130,64518548
ARE,BOG,U,2746,2311,9295360
ARE,BOG,U,320,192,759529
ARE,BOG,U,2,17472,70677841
ARE,BOG,U,938,9,36086
ARE,BOG,U,6026,4124,16493449
ARE,BOG,U,1800,333,1326173
ARE,BOG,U,42500,7383,29472090
ARE,BOG,U,8010,3585,14335957
ARE,BOG,U,11950,2132,8402992
ARE,BOG,U,126800,21644,85555572
ARE,BOG,U,52,302,1207550
ARE,BOG,U,13652,29173,116644912
ARE,BOG,U,65408,50076,200032545
ARE,BOG,U,2650,12373,49473564
ARE,BOG,KG,136,646,2540453
ARE,BOG,KG,205,812,3192477
ARE,BOG,KG,185,1109,4359276
ARE,BOG,M2,5,16350,65229143
ARE,BOG,U,18,2183,8708390
ARE,BOG,M2,3,500,1994775
ARE,BOG,KG,780,3168,12736440
ARE,BOG,KG,230,771,3099883
ARE,BOG,KG,615,1830,7362474
ARE,BOG,KG,120,400,1609284
ARE,BOG,KG,725,2958,11900655
ARE,BOG,KG,384,1552,6244022
ARE,BOG,KG,792,1485,5937787
ARE,BOG,U,9300,4218,16969900
ARE,BOG,U,2160,475,1911829
ARE,BOG,U,16800,2378,9488716
ARE,BOG,U,1200,240,957492
ARE,BOG,U,21850,3370,13442789
ARE,BOG,U,23050,3704,14777293
ARE,BOG,U,1450,229,902241
ARE,BOG,U,4550,770,3040376
ARE,BOG,U,1750,315,1238766
ARE,BOG,U,11550,2058,8093270
ARE,BOG,U,9410,7392,29475666
ARE,BOG,KG,32,115,462669
ARE,BOG,KG,6,25,102190
ARE,BOG,KG,27,108,434507
ARE,BOG,KG,600,3060,12311023
ARE,BOG,KG,20,96,386228
ARE,BOG,KG,523,1530,6155511
ARE,BOG,KG,10,44,175010
ARE,BOG,KG,617,1898,7634041
ARE,BOG,KG,285,770,3097872
ARE,BOG,KG,8,38,154491
ARE,BOG,KG,10,44,175412
ARE,BOG,U,3,78,311185
ARE,BOG,U,3,93,371028
ARE,BOG,U,24,696,2776727
ARE,BOG,U,55,1914,7635999
ARE,BOG,U,2,92,367039
ARE,BOG,U,3,183,730088
ARE,BOG,U,3,105,418903
ARE,BOG,U,3,123,490715
ARE,BOG,U,3,81,323154
ARE,BOG,U,62,3099,12363615
ARE,BOG,U,158,27730,109493014
ARE,BOG,U,6,720,2842949
ARE,BOG,U,11,1415,5587184
ARE,BOG,U,17,1570,6199208
ARE,BOG,U,284,31470,124260554
ARE,BOG,KG,102,233,918765
ARE,BOG,KG,725,2288,9022993
ARE,BOG,KG,1026,4167,16135747
ARE,BOG,KG,340,1892,7459030
ARE,BOG,KG,1100,2936,11540802
ARE,BOG,KG,425,1213,4720583
ARE,BOG,KG,2148,8491,32878268
ARE,BOG,KG,288,7262,28733991
ARE,BOG,KG,15,95,379007
ARE,BOG,KG,30,213,848458
ARE,BOG,KG,240,1978,7889335
ARE,BOG,KG,20,164,654286
ARE,BOG,KG,13,85,339112
ARE,BOG,KG,18,162,646307
ARE,BOG,U,11200,1908,7631828
ARE,BOG,U,157200,27676,110701669
ARE,BOG,U,19350,5047,19859160
ARE,BOG,U,62050,8486,33807051
ARE,BOG,U,8150,1271,5083706
ARE,BOG,U,42350,6818,27263241
ARE,BOG,U,47150,11316,44307006
ARE,BOG,U,29610,9616,38018177
ARE,BOG,U,24128,16343,64219958
ARE,BOG,U,270,618,2420910
ARE,BOG,U,828,1557,6094915
ARE,BOG,U,26700,3738,14635877
ARE,BOG,U,120,227,888020
ARE,BOG,KG,90,2190,8597436
ARE,BOG,U,4400,576,2318978
ARE,BOG,U,72000,10512,42291984
ARE,BOG,U,110,164,655507
ARE,BOG,U,2313,6708,26738645
ARE,BOG,U,411,761,3043806
ARE,BOG,U,428,1264,5055679
ARE,BOG,U,810,348,1348426
ARE,BOG,U,40,120,479932
ARE,BOG,U,33026,13611,53247991
ARE,BOG,U,13199,4250,16870636
ARE,BOG,U,120,52,203745
ARE,BOG,KG,152,3650,14329061
ARE,BOG,KG,300,2243,8946566
ARE,BOG,KG,124,865,3450562
ARE,BOG,KG,20,165,656281
ARE,BOG,KG,300,2813,11220609
ARE,BOG,KG,291,1289,5138630
ARE,BOG,KG,338,1674,6677543
ARE,BOG,KG,25,76,300679
ARE,BOG,KG,2810,13537,53942253
ARE,BOG,KG,30,119,473121
ARE,BOG,KG,10,33,131821
ARE,BOG,KG,363,1603,6388944
ARE,BOG,KG,1393,8667,34517721
ARE,BOG,KG,1385,9189,36614471
ARE,BOG,KG,58,223,886982
ARE,BOG,KG,12,38,149543
ARE,BOG,KG,108,12250,48459530
ARE,BOG,KG,213,9259,36506938
ARE,BOG,U,3600,900,3591792
ARE,BOG,U,24400,6100,24344368
ARE,BOG,U,2730,901,3557240
ARE,BOG,U,600,2104,8306938
ARE,BOG,U,50,155,612024
ARE,BOG,U,19030,2855,11271107
ARE,BOG,U,2514,1072,4231255
ARE,BOG,U,11400,1254,4961777
ARE,BOG,U,4500,882,3489862
ARE,BOG,U,1850,463,1829595
ARE,BOG,U,6,33,130544
ARE,BOG,U,28,63,249853
ARE,BOG,U,320,48,189882
ARE,BOG,U,235,52,204519
ARE,BOG,U,563,263,1040713
ARE,BOG,U,9017,5173,20077691
ARE,BOG,U,4500,1433,5630295
ARE,BOG,KG,54,602,2365309
ARE,BOG,KG,25,124,490084
ARE,BOG,KG,42,216,860147
ARE,BOG,KG,178,876,3464018
ARE,BOG,KG,1200,5760,22979808
ARE,BOG,KG,25,127,506673
ARE,BOG,KG,413,3972,15670242
ARE,BOG,KG,1750,13084,52118613
ARE,BOG,KG,128,842,3357206
ARE,BOG,KG,7,43,169835
ARE,BOG,KG,125,660,2633103
ARE,BOG,KG,153,1354,5316107
ARE,BOG,KG,180,1216,4835933
ARE,BOG,KG,92,541,2156352
ARE,BOG,KG,38,209,834813
ARE,BOG,KG,300,1740,6885264
ARE,BOG,KG,180,278,1101325
ARE,BOG,KG,60,127,502113
ARE,BOG,KG,13,23,89858
ARE,BOG,KG,30,206,816873
ARE,BOG,KG,5,33,130494
ARE,BOG,KG,5,62,245200
ARE,BOG,KG,8,71,280930
ARE,BOG,KG,89,867,3429957
ARE,BOG,KG,15,148,586867
ARE,BOG,KG,96,520,2055893
ARE,BOG,KG,4,48,191349
ARE,BOG,KG,12,204,805675
ARE,BOG,KG,41,238,942263
ARE,BOG,KG,70,558,2206289
ARE,BOG,KG,6,82,323346
ARE,BOG,KG,5,28,112214
ARE,BOG,KG,26,94,370234
ARE,BOG,KG,23,258,1018905
ARE,BOG,KG,6,80,318203
ARE,BOG,KG,2,17,67028
ARE,BOG,L,40,71,282315
ARE,BOG,U,163,21736,86911613
ESP,BOG,U,1800,246,982381
ESP,BOG,U,700,649,2592778
ESP,BOG,U,2700,7211,28735895
ESP,BOG,U,1400,5983,23894278
ESP,BOG,KG,257,209,830720
ESP,BOG,KG,4,41,161940
ESP,BOG,U,89,2054,8307668
ESP,BOG,U,53,1743,7051911
ESP,BOG,U,8,64,257276
ESP,BOG,U,5040,1022,4088037
ESP,BOG,U,8016,5001,19858108
ESP,BOG,U,88440,15783,61796449
ESP,BOG,U,20140,5647,22111999
ESP,BOG,U,9890,3369,13191475
ESP,BOG,U,3475,1230,4865732
ESP,BOG,U,2500,400,1582352
ESP,BOG,U,10400,1560,6171173
ESP,BOG,U,4725,938,3744159
ESP,BOG,U,12785,2642,10453017
ESP,BOG,U,600,313,1237585
ESP,BOG,KG,144,934,3693210
ESP,BOG,U,20400,2846,11450056
ESP,BOG,U,7275,3849,15160558
ESP,BOG,U,16250,3069,12182117
ESP,BOG,KG,120,1265,5088596
ESP,BOG,U,90,0,1200
ESP,BOG,U,1,213,861632
ESP,BOG,KG,2970,1980,7885350
ESP,BOG,KG,6930,8855,34605441
ESP,BOG,U,85350,24562,96985461
ESP,BOG,U,10800,1492,5857249
ESP,BOG,U,12300,1722,6760176
ESP,BOG,U,200,92,363029
ESP,BOG,U,18500,3845,15376251
ESP,BOG,U,20000,2396,9584234
ESP,BOG,U,1125,225,899980
ESP,BOG,U,43129,9807,39066807
ESP,BOG,U,6240,1872,7470927
ESP,BOG,U,10000,10800,43183908
ESP,BOG,U,1,14300,56464122
ESP,BOG,U,2,100,399851
ESP,BOG,U,1,50,197838
ESP,BOG,U,30750,4185,16668686
ESP,BOG,U,24600,3727,14844802
ESP,BOG,U,4800,1332,5314081
ESP,BOG,KG,11,278,1110946
ESP,BOG,U,144261,43936,174090499
ESP,BOG,U,45900,7023,27710755
ESP,BOG,U,372590,49945,197343508
ESP,BOG,U,20340,3166,12684223
ESP,BOG,U,2,1362,5389068
ESP,BOG,U,22795,6874,27327116
ESP,BOG,U,4140,621,2442138
ESP,BOG,U,271900,29662,116573108
ESP,BOG,U,21375,5146,20693258
ESP,BOG,U,24320,7584,30001394
ESP,BOG,U,180,95,373831
ESP,BOG,KG,43,276,1103589
ESP,BOG,U,2520,252,991013
ESP,BOG,U,26620,2296,9115054
ESP,BOG,U,1350,606,2421898
ESP,BOG,U,7521,6524,25809269
ESP,BOG,U,45950,13933,55502299
ESP,BOG,U,36800,4512,17743846
ESP,BOG,U,271188,31824,126368927
ESP,BOG,U,16,108,431839
ESP,BOG,U,60583,38387,153287578
ESP,BOG,U,11047,2831,11316508
ESP,BOG,KG,684,4354,17249499
ESP,BOG,KG,1480,8747,34762806
ESP,BOG,KG,95,1112,4401421
ESP,BOG,KG,5,92,363349
ESP,BOG,KG,792,8382,33515511
ESP,BOG,KG,1095,29522,118044572
ESP,BOG,U,200,1738,6949450
ESP,BOG,U,5,109,436277
ESP,BOG,KG,132,1214,4854671
ESP,BOG,U,24,372,1487966
ESP,BOG,U,59,860,3426145
ESP,BOG,U,90,1349,5372791
ESP,BOG,U,1777,40795,162468039
ESP,BOG,U,129,1916,7629076
ESP,BOG,U,70,742,2954059
ESP,BOG,U,37,333,1327367
ESP,BOG,U,108,220,879672
ESP,BOG,U,1,13566,53349516
ESP,BOG,U,810,4,15818
ESP,BOG,U,15750,2520,10078564
ESP,BOG,U,225810,56067,223773727
ESP,BOG,U,6000,838,3336286
ESP,BOG,U,392140,44943,179011088
ESP,BOG,U,44440,8115,32456174
ESP,BOG,U,16,6428,25166740
ESP,BOG,U,24275,5652,22594579
ESP,BOG,U,11100,1644,6614157
ESP,BOG,U,172200,22230,89435958
ESP,BOG,U,47100,11529,46383588
ESP,BOG,U,54320,8247,33178608
ESP,BOG,U,4830,2040,8207348
ESP,BOG,U,13150,13150,52378423
ESP,BOG,U,12500,1000,3998510
ESP,BOG,U,29200,2360,9474028
ESP,BOG,U,24160,5527,21684988
ESP,BOG,U,200,2399,9393821
ESP,BOG,U,398576,100646,400721913
ESP,BOG,U,400,76,303993
ESP,BOG,U,119295,29792,119146056
ESP,BOG,U,7900,1528,6127180
ESP,BOG,U,44440,11049,43818332
ESP,BOG,U,3744,717,2864914
ESP,BOG,KG,11,60,239995
