DESTINO,ORIGEN,UNIDAD MEDIDA,CANTIDAD,FOBDOL,FOBPES
FRA,BOG,KG,9377,47671,208535227
FRA,BOG,KG,1010,5570,24325509
FRA,BOG,KG,755,3182,13889068
FRA,BOG,KG,1452,3847,16828612
FRA,BOG,KG,156,852,3718521
FRA,BOG,KG,4278,18184,79459079
FRA,BOG,U,45820,8121,34136522
FRA,BOG,U,550,160,670144
FRA,BOG,U,7300,1157,5077120
FRA,BOG,U,1776,3315,14542655
FRA,BOG,KG,16,154,676116
FRA,BOG,KG,472,9902,43438769
FRA,BOG,U,18400,8170,35618129
FRA,BOG,U,2,3993,16968922
FRA,BOG,U,1,1502,6385147
FRA,BOG,U,1,1429,6072198
FRA,BOG,KG,265,159781,700680749
FRA,BOG,U,236,143208,608514897
FRA,BOG,U,77,933,3948555
FRA,BOG,U,11800,1888,7666847
FRA,BOG,U,33200,3984,16782600
FRA,BOG,U,1440,245,1031220
FRA,BOG,U,4960,1104,4648915
FRA,BOG,U,39980,7957,33517178
FRA,BOG,U,14,4277,17623892
FRA,BOG,U,2,342,1409252
FRA,BOG,U,4,778,3205842
FRA,BOG,KG,14020,30866,134618020
FRA,BOG,KG,840,3200,13951519
FRA,BOG,KG,510,2323,10125012
FRA,BOG,KG,390,1434,6252339
FRA,BOG,KG,300,542,2363797
FRA,BOG,KG,701,2944,12834640
FRA,BOG,U,39,8917,36661690
FRA,BOG,U,18000,99680,437262269
FRA,BOG,U,21160,3303,13976049
FRA,BOG,U,7950,1323,5598896
FRA,BOG,U,2400,360,1519700
FRA,BOG,U,35,23,95868
FRA,BOG,KG,3600,19480,85452137
FRA,BOG,KG,600,5910,24895875
FRA,BOG,KG,640,5696,23471052
FRA,BOG,KG,95,741,3053379
FRA,BOG,KG,305,2220,9149425
FRA,BOG,KG,5,5355,23488897
FRA,BOG,U,4400,506,2125974
FRA,BOG,U,2160,257,1079961
FRA,BOG,U,52880,7647,32430697
FRA,BOG,KG,308,2587,10660868
FRA,BOG,KG,2,1,4121
FRA,BOG,KG,6,3,12362
FRA,BOG,KG,6,3,12362
FRA,BOG,U,68640,10626,45149874
FRA,BOG,U,11040,1771,7494412
FRA,BOG,U,300,84,355485
FRA,BOG,U,8100,1335,5649680
FRA,BOG,KG,870,1608,6837573
FRA,BOG,KG,2232,15257,64567589
FRA,BOG,KG,728,5180,21819908
FRA,BOG,KG,1085,6170,25989440
FRA,BOG,KG,3114,40107,169336588
FRA,BOG,U,2110,2992,12629723
FRA,BOG,M3,1695,1515162,6572162296
FRA,BOG,KG,1174,105916,429359868
GEO,BOG,U,18970,12025,50009854
GEO,BOG,U,90,1,3727
GEO,BOG,KG,478,6845,28205644
GHA,BOG,KG,31,1000,4238850
GRD,BOG,U,1225,630,2680943
GRD,BOG,U,100,25,106302
GRD,BOG,U,570,188,799818
GRD,BOG,U,400,160,680334
GRD,BOG,U,85,64,273835
GRD,BOG,KG,5,54,229613
GRD,BOG,U,42,1727,7151256
GRD,BOG,U,181,7237,29973310
GRD,BOG,U,399,5241,21706891
GRD,BOG,U,30,2208,9143035
GRD,BOG,U,341,3140,13003428
GRD,BOG,U,400,296,1225863
GRD,BOG,U,164,7291,30195580
GRD,BOG,U,313,9475,39239635
GRD,BOG,U,1920,25785,106785861
GRD,BOG,U,70,5351,22161455
GRD,BOG,U,867,7932,32849409
GRD,BOG,U,400,380,1573743
GRD,BOG,U,37,1435,5944112
GRD,BOG,2U,237,6155,25491951
GRC,BOG,U,12,55,237849
GRC,BOG,U,683,14852,64747683
GRC,BOG,U,21,204,890015
GRC,BOG,U,22,227,991676
GLP,BOG,U,9400,1410,5810074
GLP,BOG,U,2000,500,2060310
GLP,BOG,U,4600,4504,18651758
GLP,BOG,U,2600,1350,5590309
GLP,BOG,U,4800,677,2843596
GLP,BOG,U,4600,685,2879729
GLP,BOG,U,5368,1299,5458040
GLP,BOG,U,1200,1135,4769577
GLP,BOG,U,2120,606,2547472
GLP,BOG,U,1200,337,1367688
GLP,BOG,U,600,192,820455
GLP,BOG,U,1200,734,2982274
GLP,BOG,U,708,492,2052158
GLP,BOG,U,750,150,653910
GLP,BOG,U,320,155,630241
GLP,BOG,U,1440,1093,4642491
GLP,BOG,KG,141,1414,6039320
GLP,BOG,U,3800,3495,14861607
GLP,BOG,U,310,108,461352
GLP,BOG,U,1000,300,1275627
GLP,BOG,U,3094,1485,6314864
GLP,BOG,U,750,368,1562643
GLP,BOG,U,440,220,935460
GLP,BOG,U,170,221,939712
GLP,BOG,KG,12,263,1118300
GLP,BOG,KG,31,210,902253
GUM,BOG,U,2400,326,1371379
GUM,BOG,U,425,430,1807078
GUM,BOG,U,1920,522,2194207
GUM,BOG,U,1500,548,2328452
GTM,BOG,U,153,7860,31862351
GTM,BOG,U,14,1547,6271167
GTM,BOG,U,4,296,1199102
GTM,BOG,U,4,309,1254233
GTM,BOG,U,2,97,392809
GTM,BOG,U,12,643,2604946
GTM,BOG,U,300,5966,24228536
GTM,BOG,U,18,872,3535284
GTM,BOG,KG,5,30,121825
GTM,BOG,U,132,78615,332742649
GTM,BOG,KG,54,6713,28344790
GTM,BOG,KG,142,5448,22634036
GTM,BOG,KG,15,554,2301837
GTM,BOG,U,1,100,424900
GTM,BOG,KG,343,4098,17297821
GTM,BOG,KG,510,2657,11260844
GTM,BOG,U,4120,2543,10780455
GTM,BOG,U,130,150,633708
GTM,BOG,U,2113,5899,25006672
GTM,BOG,U,365,7150,30307778
GTM,BOG,U,30000,8848,35867668
GTM,BOG,U,33,6930,29313674
GTM,BOG,KG,13197,6205,25154270
GTM,BOG,KG,260,95700,403643009
GTM,BOG,KG,367,27592,117239045
GTM,BOG,KG,92,58175,241713634
GTM,BOG,KG,1689,70543,297845126
GTM,BOG,KG,620,24428,103869204
GTM,BOG,KG,250,3401,14358087
GTM,BOG,KG,124,7665,32569265
GTM,BOG,U,1950,20,82309
GTM,BOG,U,24,24,101434
GTM,BOG,KG,20,350,1420438
GTM,BOG,U,2,13,52618
GTM,BOG,U,28,151,623055
GTM,BOG,U,19,140,580151
GTM,BOG,U,105,553,2308153
GTM,BOG,U,156,950,3963403
GTM,BOG,U,76,477,1982051
GTM,BOG,U,820,3706,15496887
GTM,BOG,U,17,87,364026
GTM,BOG,U,160,702,2947276
GTM,BOG,U,869,8242,34496489
GTM,BOG,U,381,1620,6788999
GTM,BOG,U,1909,4714,19698914
GTM,BOG,U,5,25,103989
GTM,BOG,U,259,1132,4708989
GTM,BOG,U,432,1230,5133108
GTM,BOG,U,168,524,2194948
GTM,BOG,U,89,375,1569270
GTM,BOG,U,1974,4583,19145939
GTM,BOG,U,746,3378,14093789
GTM,BOG,U,385,1322,5518219
GTM,BOG,2U,6,7,28555
GTM,BOG,U,8,94,393736
GTM,BOG,U,21,232,975901
GTM,BOG,U,4,47,192466
GTM,BOG,U,2,21,85904
GTM,BOG,U,2,13,55527
GTM,BOG,U,224,1676,7017717
GTM,BOG,U,75,229,953352
GTM,BOG,U,4078,68930,291143373
GTM,BOG,U,188,1220,5104021
GTM,BOG,U,118,2242,9479866
GTM,BOG,U,20,117,492416
GTM,BOG,U,2,6,24690
GTM,BOG,U,241,1429,5993130
GTM,BOG,U,16,61,252404
GTM,BOG,U,1,11,47178
GTM,BOG,U,165,600,2512535
GTM,BOG,U,835,13828,58701976
GTM,BOG,U,7,9,38308
GTM,BOG,KG,17,1439,6115543
GTM,BOG,KG,5,1,2528
GTM,BOG,U,24,3366,14438417
GTM,BOG,U,500,8500,36030225
GTM,BOG,U,16,8560,36858756
GTM,BOG,U,1600,7634,32442286
GTM,BOG,U,1118,17731,74237990
GTM,BOG,MIL,30,1,2536
GTM,BOG,KG,98,1389,5863342
GTM,BOG,KG,20,2026,8227242
GTM,BOG,U,6,6,22993
GTM,BOG,U,2,4,16318
GTM,BOG,KG,4,288,1165578
GTM,BOG,U,6,2750,11637918
GTM,BOG,KG,32,1017,4323145
GTM,BOG,U,1,1000,4201530
GTM,BOG,U,280000,61532,258527031
GTM,BOG,U,24,15068,64070492
GTM,BOG,U,296100,19844,83373985
GTM,BOG,U,195000,6210,26089989
GTM,BOG,KG,551,1179,4989493
GTM,BOG,KG,133,11880,48952966
GTM,BOG,KG,339,51967,214134611
GTM,BOG,KG,625,16526,67510060
GTM,BOG,U,40000,3043,12602371
GTM,BOG,KG,3010,17815,77664760
GTM,BOG,KG,54,6975,28740500
GTM,BOG,KG,1657,37040,152627765
GTM,BOG,KG,14,438,1850995
GTM,BOG,KG,12,3009,12501467
GTM,BOG,KG,363,11448,48326473
GTM,BOG,KG,23,5872,24397808
GTM,BOG,KG,30,936,3951221
GTM,BOG,KG,7,632,2605880
GTM,BOG,KG,3,883,3667150
GTM,BOG,KG,297,9385,39617618
GTM,BOG,KG,1123,62511,257583665
GTM,BOG,KG,4,984,4090123
GTM,BOG,KG,79,2505,10573822
GTM,BOG,KG,600,25975,108346902
GTM,BOG,KG,694,18342,76796504
GTM,BOG,KG,1153,15797,66568590
GTM,BOG,KG,352,13258,54631592
GTM,BOG,KG,30,7491,31126318
GTM,BOG,KG,102,3208,13541037
GTM,BOG,KG,327,26356,107029266
GTM,BOG,U,30,1650,6982750
GTM,BOG,U,286,5011,21207460
GTM,BOG,U,1,34354,145970698
GTM,BOG,KG,462,15410,64914414
GTM,BOG,KG,30,2,9141
GTM,BOG,KG,10,0,1246
GTM,BOG,KG,5,0,997
GTM,BOG,KG,38,4,16620
GTM,BOG,KG,4,4,18842
GTM,BOG,KG,5,0,831
GTM,BOG,KG,3,20,81217
GTM,BOG,KG,1778,180281,732091833
GTM,BOG,U,164,3985,16865247
GTM,BOG,U,30,750,3166568
GTM,BOG,U,369,6470,27366322
GTM,BOG,U,56,833,3524450
GTM,BOG,U,4,100,423197
GTM,BOG,2U,120,2349,9917689
GTM,BOG,2U,43,807,3407227
GTM,BOG,U,49020,188110,773506676
GTM,BOG,M2,133,312,1291049
GTM,BOG,M2,779,1825,7558897
GTM,BOG,M2,7,22,91111
GTM,BOG,M2,494,924,3824900
GTM,BOG,M2,91,258,1069069
GTM,BOG,M2,9,33,136874
GTM,BOG,M2,168,783,3243402
GTM,BOG,KG,13,313,1294942
GTM,BOG,KG,12,134,556360
GTM,BOG,KG,222,2919,12087219
GTM,BOG,KG,177,2260,9359756
GTM,BOG,M2,354,639,2644593
GTM,BOG,U,190,563,2382938
GTM,BOG,KG,2100,10500,44646945
GTM,BOG,KG,6,16800,69039208
GTM,BOG,KG,6,350,1525789
GTM,BOG,KG,172,4485,19553653
GTM,BOG,U,400,1635,6870342
GTM,BOG,U,7668,45776,191513855
GTM,BOG,U,1642,22167,91341784
GTM,BOG,M2,18,200,827044
GTM,BOG,M2,320,846,3505058
GTM,BOG,M2,8,15,64109
GTM,BOG,M2,4,9,39137
GTM,BOG,M2,1211,5030,20831310
GTM,BOG,U,460,1200,5078406
GTM,BOG,U,237,1450,6026133
GTM,BOG,U,146,876,3842714
GTM,BOG,KG,304,3360,14242536
GTM,BOG,KG,105,758,3214066
GTM,BOG,KG,3,38,160229
GTM,BOG,M2,390,948,4003144
GTM,BOG,M2,2588,7149,29980743
GTM,BOG,M2,9,23,97361
GTM,BOG,M2,573,1414,5743963
GTM,BOG,M2,1008,3049,12726631
GTM,BOG,M2,39,122,496477
GTM,BOG,M2,130,421,1758396
GTM,BOG,M2,96,313,1317425
GTM,BOG,M2,50,152,635958
GTM,BOG,M2,412,1407,5930699
GTM,BOG,M2,3805,13200,53658351
GTM,BOG,M2,34,72,303348
GTM,BOG,M2,933,4621,19442983
GTM,BOG,KG,114,2147,9005224
GTM,BOG,KG,189,2281,9441295
GTM,BOG,KG,157,1980,8209685
GTM,BOG,KG,836,11447,48310301
GTM,BOG,KG,562,7020,29433882
GTM,BOG,U,2,39215,165569259
GTM,BOG,U,35640,5909,24741503
GTM,BOG,M2,1661,2890,12093301
GTM,BOG,U,60,2524,10233312
GTM,BOG,U,25,125,531511
GTM,BOG,U,3037,1182,5026651
GTM,BOG,KG,1012,15224,64401094
GTM,BOG,U,15500,1235,5130271
GTM,BOG,U,31000,811,3371485
GTM,BOG,U,1058,1636,6906447
GTM,BOG,U,20,210,888597
GTM,BOG,U,304,3601,15235400
GTM,BOG,U,6,70,297835
GTM,BOG,U,490,5513,23323945
GTM,BOG,U,2535,6374,26906296
GTM,BOG,U,300,663,2798782
GTM,BOG,KG,16,224,945591
GTM,BOG,KG,105,854,3605067
GTM,BOG,M2,939,2672,11226994
GTM,BOG,M2,24,50,202400
GTM,BOG,M2,568,1292,5298237
GTM,BOG,M2,55,92,390338
GTM,BOG,M2,8018,21470,90496008
GTM,BOG,M2,2054,1844,7681715
GTM,BOG,M2,3,5,21744
GTM,BOG,M2,8,19,79966
GTM,BOG,M2,59,155,657733
GTM,BOG,M2,877,2666,11119685
GTM,BOG,KG,20,220,927821
GTM,BOG,KG,2,19,79375
GTM,BOG,KG,210,1739,7262870
GTM,BOG,KG,2,17,70658
GTM,BOG,KG,4,35,146971
GTM,BOG,U,973,11663,49342747
GTM,BOG,U,226,3032,12828606
GTM,BOG,U,41,547,2313255
GTM,BOG,U,452,3470,14678313
GTM,BOG,U,237,2339,9893366
GTM,BOG,U,22,411,1740219
GTM,BOG,U,162,2392,10119831
GTM,BOG,U,36,1389,5878390
GTM,BOG,U,75,1143,4834953
GTM,BOG,2U,78,290,1225312
GTM,BOG,2U,28,72,302954
GTM,BOG,2U,102,397,1679341
GTM,BOG,U,63,2216,9373424
GTM,BOG,U,144,17516,74105395
GTM,BOG,U,215,13682,57883164
GTM,BOG,U,56,3293,13930087
GTM,BOG,U,80,5024,21256277
GTM,BOG,U,53,2226,9418734
GTM,BOG,U,14,605,2560957
GTM,BOG,U,976,20054,84839299
GTM,BOG,U,508,9907,41911173
GTM,BOG,U,52,1128,4770859
GTM,BOG,U,55,1702,7199398
GTM,BOG,U,254,4886,20512191
GTM,BOG,U,84,1601,6772572
GTM,BOG,U,58,1254,5303450
GTM,BOG,U,2239,39250,166050935
GTM,BOG,U,294,3067,12974350
GTM,BOG,U,28,673,2847750
GTM,BOG,U,68,873,3680462
GTM,BOG,U,17,350,1463360
GTM,BOG,U,22,108,455383
GTM,BOG,U,30,142,598716
GTM,BOG,U,96,1028,4349194
GTM,BOG,U,70,731,3093845
GTM,BOG,U,108,169,716496
GTM,BOG,U,8,67,281674
GTM,BOG,U,72,471,1992279
GTM,BOG,U,10,57,241568
GTM,BOG,U,4,18,78182
GTM,BOG,2U,70,2943,12451278
GTM,BOG,2U,143,4318,18267647
GTM,BOG,2U,92,3201,13541167
GTM,BOG,U,42,321,1357476
GTM,BOG,U,16,3472,14073033
GTM,BOG,U,10000,2377,9988213
GTM,BOG,U,97200,7077,29733261
GTM,BOG,U,50000,1778,7470110
GTM,BOG,KG,300,15758,66665952
GTM,BOG,U,25000,2028,8577562
GTM,BOG,U,50000,1091,4615596
GTM,BOG,U,200,122,503540
GTM,BOG,U,3,976,4283573
GTM,BOG,U,90,1800,7309494
GTM,BOG,KG,0,326,1427858
GTM,BOG,KG,37,1389,5966849
GTM,BOG,U,100,4,16070
GTM,BOG,KG,0,168,710742
GTM,BOG,U,10500,1120,4913059
GTM,BOG,KG,0,31,132841
GTM,BOG,U,2,1124,4930606
GTM,BOG,U,535,87,368571
GTM,BOG,U,377,388,1641138
GTM,BOG,KG,142,1488,6042515
GTM,BOG,KG,38,551,2236705
GTM,BOG,KG,248,7304,30482248
GTM,BOG,KG,2273,96703,407061163
GTM,BOG,KG,113,4214,17814221
GTM,BOG,KG,421,7000,28844340
GTM,BOG,KG,772,12677,53589355
GTM,BOG,KG,6322,68370,288337901
GTM,BOG,KG,1523,67364,283452132
GTM,BOG,KG,1163,33853,142893057
GTM,BOG,KG,337,3713,15497622
GTM,BOG,KG,943,27556,115885656
GTM,BOG,KG,4782,65712,276795926
GTM,BOG,KG,13,42,178668
GTM,BOG,KG,386,3340,14084629
GTM,BOG,KG,59,299,1239288
GTM,BOG,KG,95,11013,46682752
GTM,BOG,KG,1200,12592,53375599
GTM,BOG,KG,1169,17328,73274754
GTM,BOG,KG,442,20286,85644522
GTM,BOG,KG,61,992,4206126
GTM,BOG,KG,333,36605,154160204
GTM,BOG,KG,17,270,1143811
GTM,BOG,KG,785,10864,45905519
GTM,BOG,KG,245,3987,16899405
GTM,BOG,KG,2852,43858,185025793
GTM,BOG,KG,1377,3557,15027657
GTM,BOG,KG,435,5780,24394721
GTM,BOG,KG,984,5170,21820941
GTM,BOG,KG,13,71,299093
GTM,BOG,KG,7,114,484670
GTM,BOG,U,5,13,54596
GTM,BOG,U,92000,10033,42353206
GTM,BOG,U,280,1327,5644564
GTM,BOG,U,150,435,1848001
GTM,BOG,U,300,914,3849298
GTM,BOG,U,5,0,1780
GTM,BOG,U,5,11,47518
GTM,BOG,U,8,83,353817
GTM,BOG,KG,55,5455,22670792
GTM,BOG,U,411,420,1771051
GTM,BOG,U,372,267,1127164
GTM,BOG,U,1,2142,9107977
GTM,BOG,U,2,218,922696
GTM,BOG,U,279,272,1152503
GTM,BOG,KG,545,43621,179743917
GTM,BOG,KG,200,50,211104
GTM,BOG,KG,60,6386,26899045
GTM,BOG,U,2,260,1052640
GTM,BOG,KG,2436,26091,108991151
GTM,BOG,KG,30,810,3423721
GTM,BOG,KG,11,1177,4849063
GTM,BOG,KG,129,1849,7618243
GTM,BOG,KG,5,25,103592
GTM,BOG,KG,200,823,3390529
GTM,BOG,KG,382,2914,12006415
GTM,BOG,KG,45,1817,7485848
GTM,BOG,KG,83,2121,8739093
GTM,BOG,KG,2,22,89830
GTM,BOG,KG,205,1690,6964383
GTM,BOG,KG,41,206,848271
GTM,BOG,KG,1994,17184,72841882
GTM,BOG,KG,10,407,1726017
GTM,BOG,KG,25,576,2441366
GTM,BOG,KG,18,523,2215011
GTM,BOG,KG,163,3514,14895870
GTM,BOG,KG,55,256,1086460
GTM,BOG,U,368100,47853,205784174
GTM,BOG,KG,1,24,100249
GTM,BOG,KG,2,95,402436
GTM,BOG,KG,4,79,332877
GTM,BOG,U,3065,1411,5729831
GTM,BOG,U,100,2000,8444180
GTM,BOG,U,608,13166,54252083
GTM,BOG,KG,1500,7425,30099168
GTM,BOG,M3,288,256661,1107648384
GTM,BOG,U,1,7770,32871840
GTM,BOG,U,3180,19800,82902798
GTM,BOG,2U,2580,9615,38977956
GTM,BOG,KG,24,65,275751
GNQ,BOG,U,7,55851,237348726
GUY,BOG,U,85,21760,91695987
GUY,BOG,U,330,99,420957
GUY,BOG,U,50,50,212604
GUY,BOG,U,128,26,108854
GUY,BOG,M3,1,1403,5937750
HTI,BOG,U,14,3010,12724444
HND,BOG,KG,160,2011,8821398
HND,BOG,U,130000,25183,105807130
HND,BOG,M2,2296,4930,20774704
HND,BOG,2U,845,6110,25384647
HND,BOG,KG,378,144847,613765522
HND,BOG,KG,18,6620,28015641
HND,BOG,U,60,951,4171714
HND,BOG,U,472,1424,6024389
HND,BOG,KG,2915,22650,95164654
HND,BOG,KG,220,7,29411
HND,BOG,KG,61,2400,10173240
HND,BOG,KG,115,3548,15040288
HND,BOG,KG,43,2404,10191552
HND,BOG,U,231,6316,26027896
HND,BOG,KG,279,6004,25451073
HND,BOG,KG,265,4722,20016146
HND,BOG,KG,156,1627,6894786
HND,BOG,KG,32,1350,5722448
HND,BOG,KG,710,13064,55376336
HND,BOG,KG,25,1809,7666087
HND,BOG,U,84,4155,16873480
HND,BOG,U,53,9750,39525376
HND,BOG,U,10,175,741799
HND,BOG,U,1167,22564,93898551
HND,BOG,U,10,155,638737
HND,BOG,U,117,1712,7054501
HND,BOG,U,4,2324,9872764
HND,BOG,U,14,11875,50458575
HND,BOG,U,1,18,74910
HND,BOG,U,6,208,882347
HND,BOG,U,1,375,1594140
HND,BOG,U,17,167,707586
HND,BOG,U,7,97,412068
HND,BOG,U,1,1391,5910359
HND,BOG,U,6,3683,15649917
HND,BOG,U,9,3180,13510588
HND,BOG,U,97,66563,275609716
HND,BOG,KG,1309,46508,188531743
HND,BOG,KG,929,44738,181358169
HND,BOG,KG,22,352,1489653
HND,BOG,KG,14,231,977585
HND,BOG,KG,155,2521,10670489
HND,BOG,KG,106,1725,7300148
HND,BOG,KG,2,3,13734
HND,BOG,KG,20,185,785120
HND,BOG,U,322,4824,19878036
HND,BOG,KG,0,20,85837
HND,BOG,U,21,1472,6241283
HND,BOG,U,2,65,274677
HND,BOG,U,2,88,373867
HND,BOG,U,2,27,114449
HND,BOG,U,29,1844,7816863
HND,BOG,U,312,1766,7412645
HND,BOG,U,4,218,923222
HND,BOG,U,1836,4569,19164421
HND,BOG,U,5,32,133524
HND,BOG,U,20,32,137339
HND,BOG,U,20,22,95374
HND,BOG,U,30,18,78207
HND,BOG,U,2,30,125894
HND,BOG,U,2,14,61039
HND,BOG,M2,1148,9877,41786158
HND,BOG,KG,13,2,10967
HND,BOG,U,1,150,635828
HND,BOG,U,1,1384,5864958
HND,BOG,U,2,784,3228918
HND,BOG,KG,53,150,637350
HND,BOG,KG,523,32592,136464663
HND,BOG,KG,10,662,2769707
HND,BOG,U,11,2062,8498779
HND,BOG,U,4,18904,80001161
HND,BOG,U,4,2310,9775851
HND,BOG,U,11,4115,17338717
HND,BOG,U,150,6395,25923187
HND,BOG,U,32,2331,9840060
HND,BOG,U,15,9010,38034724
HND,BOG,U,10,100,418701
HND,BOG,U,2700,998,4178636
HND,BOG,U,2899,52882,217906380
HND,BOG,U,1057,5488,22616023
HND,BOG,2U,1176,8198,34294030
HND,BOG,2U,5214,20292,82402606
HND,BOG,KG,32,109,471326
HKG,BOG,U,2,648,2741435
HKG,BOG,U,2,736,3113729
HKG,BOG,U,2,632,2673746
HKG,BOG,U,3,744,3147574
HKG,BOG,U,6,1215,5139007
HKG,BOG,U,2,440,1861468
HKG,BOG,U,2,416,1759934
HKG,BOG,U,4,656,2775280
HKG,BOG,U,4,416,1759934
HKG,BOG,U,11210,8732,36931610
HKG,BOG,U,3,390,1653152
HKG,BOG,U,11,1728,7323885
HKG,BOG,U,15,2910,12335054
HKG,BOG,U,5,650,2755252
HKG,BOG,U,4,544,2305934
HKG,BOG,U,2,220,932547
HKG,BOG,U,4,440,1865094
HKG,BOG,M2,8986,52160,217250827
HKG,BOG,U,14125,10864,45178380
HKG,BOG,C/T,41,605372,2655561138
HKG,BOG,U,28482,37661,162771819
HKG,BOG,M2,607,6926,29311809
HKG,BOG,U,10400,2096,8867359
HKG,BOG,M2,4719,41948,173563222
HKG,BOG,U,810,181,733325
HKG,BOG,U,16305,15746,66916444
HKG,BOG,U,5120,1536,6462259
HKG,BOG,M2,5314,35057,153784280
HKG,BOG,KG,313,913,3844917
HKG,BOG,U,1,50740,215077130
HKG,BOG,KG,6,615112,2598462981
HKG,BOG,KG,0,13780,58316547
HKG,BOG,KG,0,46950,198690992
HKG,BOG,KG,0,4130,17478036
HKG,BOG,KG,0,21430,90691117
HKG,BOG,KG,2,200000,824124000
HKG,BOG,U,71,11000,46217670
HKG,BOG,KG,298,1192,5021132
HKG,BOG,KG,26,139,584948
HKG,BOG,C/T,137673,664811,2916297803
HKG,BOG,C/T,94,985300,4187239263
HKG,BOG,C/T,50,189700,801935883
HKG,BOG,KG,1,112200,475598970
HKG,BOG,KG,384,9101,38696400
HKG,BOG,KG,773,13600,57648360
HKG,BOG,U,14000,14000,61413240
HKG,BOG,U,13800,2346,9969820
HKG,BOG,U,34240,5821,24736712
HKG,BOG,U,4570,911,3859612
HKG,BOG,KG,180,962,4219090
HKG,BOG,KG,160,1430,6274678
HKG,BOG,KG,320,2874,12605506
HKG,BOG,KG,155,1254,5499819
HKG,BOG,KG,754,8012,33786019
HUN,BOG,U,8,40,168884
HUN,BOG,U,12600,2142,9023175
HUN,BOG,U,17500,2975,12532188
HUN,BOG,U,7,263,1109086
HUN,BOG,U,22,266,1122299
HUN,BOG,U,6,160,674494
HUN,BOG,U,277,10145,42826719
HUN,BOG,U,121,3908,16496432
HUN,BOG,U,1,126,533795
HUN,BOG,U,420,1,4239
HUN,BOG,U,5100,1734,7181240
HUN,BOG,U,4800,912,3776984
HUN,BOG,U,11200,2100,8697003
HUN,BOG,U,2800,896,3710721
HUN,BOG,U,5400,972,4130028
HUN,BOG,U,47250,8505,36048370
HUN,BOG,U,1500,705,3092595
HUN,BOG,U,16940,4784,20985781
HUN,BOG,U,1250,400,1624332
HUN,BOG,U,1350,202,882778
HUN,BOG,U,18900,2835,12358898
HUN,BOG,U,20810,7932,33485543
HUN,BOG,U,11550,1854,7824768
HUN,BOG,U,2800,532,2250685
HUN,BOG,U,184000,31810,134575704
HUN,BOG,U,12750,5528,23333733
HUN,BOG,U,26600,4788,20212015
HUN,BOG,U,72900,11664,49534027
HUN,BOG,U,161350,25973,110232641
HUN,BOG,U,31700,4026,16589204
IND,BOG,U,1190,812,3420550
IND,BOG,U,1501,570,2486515
IND,BOG,U,4480,1617,6663043
IND,BOG,M2,784,3901,16573267
IND,BOG,KG,424,424,1793779
IND,BOG,KG,391,391,1654169
IND,BOG,U,1,50,219333
IND,BOG,U,1,50,219333
IND,BOG,M2,1644,14052,59467600
IND,BOG,U,1,100,421250
IND,BOG,U,1,2819,11949106
IND,BOG,U,1,121,497977
IND,BOG,U,2,1434,6094426
IND,BOG,U,2,1438,6097119
IDN,BOG,KG,1000,5500,22295680
IDN,BOG,U,10,20527,85011341
IDN,BOG,KG,12,1928,8193899
IDN,BOG,U,21,509,2162911
IDN,BOG,U,18,42,179648
IDN,BOG,U,10,6830,29020670
IDN,BOG,U,9140,1824,7715787
IDN,BOG,U,20,42,184240
IDN,BOG,U,3,100351,413506360
IDN,BOG,U,1720,234,949909
IDN,BOG,U,150,270,1139775
IRL,BOG,L,450,105,429086
IRL,BOG,U,15050,2709,11883462
IRL,BOG,U,2306,784,3183853
IRL,BOG,U,1200,204,828409
IRL,BOG,U,800,136,552273
IRL,BOG,U,1218,244,989218
IRL,BOG,U,660,106,428824
IRL,BOG,U,2800,992,4028343
IRL,BOG,U,720,1008,4255161
IRL,BOG,U,1512,2722,11488935
IRL,BOG,KG,80,932,3944341
IRL,BOG,U,3,4775,20062306
IRL,BOG,U,1,1075,4516645
IRL,BOG,KG,660,2509,10452508
IRL,BOG,KG,10,110,457902
ISR,BOG,U,187,1926,8182682
ISR,BOG,U,2,53,226047
ISR,BOG,U,260600,104830,459854664
ISR,BOG,U,279940,84906,372454631
ISR,BOG,U,5,86850,367174328
ISR,BOG,U,2200,666,2747355
ISR,BOG,U,198,277,1177823
ISR,BOG,U,747637,117380,498746770
ISR,BOG,U,15800,3160,13426840
ISR,BOG,U,4680,702,2983296
ISR,BOG,U,31500,5040,21418538
ISR,BOG,U,7920,1199,5081533
ISR,BOG,U,45150,6714,28461758
ISR,BOG,U,13440,3997,16755997
ISR,BOG,U,1620,356,1514344
ITA,BOG,U,6150,2511,10614976
ITA,BOG,U,70635,32211,138441534
ITA,BOG,U,46111,23966,100831909
ITA,BOG,U,6395,3752,15842942
ITA,BOG,U,2670,1442,6126208
ITA,BOG,U,9750,4992,21031605
ITA,BOG,U,3450,2060,8980364
ITA,BOG,U,10920,6327,26129403
ITA,BOG,U,70,7522,31960638
ITA,BOG,U,28,7174,30483006
ITA,BOG,U,4,2675,11367605
ITA,BOG,U,7,2222,9440428
ITA,BOG,U,14,3671,15597229
ITA,BOG,U,21,5957,25311293
ITA,BOG,U,6,1242,5277258
ITA,BOG,U,14,3078,13079782
ITA,BOG,U,14,1893,8044887
ITA,BOG,U,19,1737,7380343
ITA,BOG,U,24175,11715,49544445
ITA,BOG,U,900,483,1957966
ITA,BOG,KG,60,171,721133
ITA,BOG,KG,80,706,2979107
ITA,BOG,KG,160,983,4151159
